ICD10,0_4,5_9,10_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85,TOTALE
C44-C44.9 Pelle non melanomi,0,0,0,0,0,0,0,0,7.42,10.98,49.88,103.4,172.49,318.87,423.6,687.39,771.83,851.47,122.34
C45-C45.9 Mesotelioma,0,0,0,0,0,0,0,0,0,0,0,3.83,0,4.2,4.51,0,0,16.07,1.01
C46-C46.9 Sarcoma di Kaposi,0,0,0,0,0,0,3.23,0,0,3.66,0,3.83,0,0,0,0,0,0,0.76
C48-C48.9 Retroperit.peritoneo,0,0,0,0,0,0,0,3.43,0,0,3.84,7.66,0,0,0,0,0,16.07,1.26
C49-C49.9 Tess.connettivo e molle,0,0,0,0,0,3.44,0,0,3.71,0,3.84,7.66,0,0,4.51,6.31,0,48.2,2.53
C50-C50.9 Mammella,0,0,0,0,0,0,0,0,0,0,0,0,4.01,8.39,0,0,0,16.07,1.01
C60-C60.9 Pene,0,0,0,0,0,0,0,0,3.71,0,0,0,8.02,4.2,0,6.31,12.06,16.07,1.77
C61-C61.9 Prostata,0,0,0,0,0,0,0,0,0,0,11.51,53.62,120.34,335.65,518.23,674.78,675.35,546.23,110.97
C62-C62.9 Testicolo,0,0,0,9.49,7.73,10.32,12.91,20.58,7.42,0,7.67,0,12.03,0,0,0,0,0,6.07
C63-C63.9 Al.n.s.org.genit.maschili,0,0,0,0,0,0,0,0,0,0,0,3.83,0,0,0,0,12.06,0,0.51
C64-C64.9 Rene eccet.pelvi renale,0,0,0,0,0,0,0,3.43,18.55,14.64,11.51,34.47,48.14,75.52,85.62,126.13,48.24,96.39,25.53
C65-C65.9 Pelvi renale,0,0,0,0,0,0,0,0,0,0,0,3.83,4.01,8.39,9.01,18.92,0,0,2.27
C66-C66.9 Uretere,0,0,0,0,0,0,0,0,0,3.66,3.84,3.83,0,12.59,0,6.31,0,0,1.77
C67-C67.9 Vescica,0,0,0,0,0,0,3.23,3.43,11.13,32.93,49.88,118.72,108.31,243.35,310.94,365.77,385.91,433.77,83.16
C68-C68.9 Al.n.s.organi urinari,0,0,0,0,0,0,0,0,0,0,0,3.83,0,4.2,4.51,0,0,32.13,1.26
C69-C69.9 Occhio e annessi,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,12.61,0,0,0.76
C70-C70.9 Meningi,0,0,0,4.75,0,0,0,0,0,3.66,0,0,0,0,4.51,0,0,16.07,1.01
C71-C71.9 Cervello,0,5.78,0,0,3.87,3.44,0,0,3.71,3.66,11.51,15.32,28.08,16.78,36.05,31.53,48.24,16.07,10.36
C72-C72.9 Midollo spin.nervi cran.al.parti,0,0,0,0,0,0,0,0,0,0,0,3.83,0,0,0,0,0,0,0.25
C73-C73.9 Ghiandola tiroide,0,0,0,4.75,0,3.44,3.23,3.43,3.71,7.32,19.19,15.32,4.01,12.59,0,18.92,0,0,5.81
C74-C74.9 Ghiandole surrenali,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
C75-C75.9 Al.ghiand.endocr.strutt.correlate,0,0,5.56,0,0,0,0,0,0,3.66,0,0,0,0,0,6.31,0,0,0.76
C80-C80.9 T.m.n.a.s. o n.s.prim.sec.,0,0,0,0,0,0,0,0,0,3.66,3.84,0,8.02,12.59,45.06,25.23,24.12,32.13,6.32
C81-C81.9 Malattia di Hodgkin,0,0,0,18.99,3.87,0,3.23,6.86,3.71,0,0,0,0,0,13.52,6.31,24.12,0,3.79
C82-C82.9 Linfoma follicol.non-Hodgkin,0,0,0,0,3.87,0,0,0,3.71,0,3.84,0,4.01,4.2,0,6.31,12.06,0,1.77
C83-C83.9 Linfoma diffuso non-Hodgkin,0,5.78,0,0,3.87,3.44,0,6.86,7.42,3.66,11.51,11.49,20.06,0,27.04,37.84,60.3,32.13,9.61
C84-C84.9 Linfoma perif.cutan.cell.T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51,6.31,0,0,0.51
C85-C85.9 Al.n.s.linfomi non-Hodgkin,0,0,0,0,0,3.44,0,10.29,3.71,3.66,11.51,3.83,12.03,8.39,22.53,25.23,48.24,64.26,8.09
C88-C88.9 Mal.immunoprolifer.maligna,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,6.31,0,0,0.51
C90-C90.9 Mieloma multipl.t.m.plasmacellule,0,0,0,0,0,0,3.23,0,3.71,3.66,7.67,11.49,4.01,20.98,40.56,50.45,60.3,80.33,10.36
C91-C91.9 Leucemia linfoide,6.1,0,0,0,0,0,3.23,0,0,0,3.84,15.32,32.09,41.96,40.56,50.45,0,64.26,11.63
C92-C92.9 Leucemia mieloide,12.19,0,0,0,3.87,3.44,0,3.43,3.71,0,0,3.83,4.01,46.15,22.53,31.53,96.48,112.46,11.12
C93-C93.9 Leucemia monocitica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31,0,0,0.25
C95-C95.9 Leucemie cell.non specificate,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.13,0.76
C96-C96.9 Al. ns t.m.tess.linf.emat.,0,0,0,0,0,0,0,0,0,0,3.84,3.83,4.01,0,0,0,0,0,0.76
